symbol,name,sector,industry,open,high,low,close,adj_close,volume,dividend_amount,split_coefficient,fte,fiscal_ye,latest_qtr,market_cap,ebitda,pe_ratio,peg_ratio,book_value,div_per_share,div_yield,eps,revenue_per_share,profit_margin,return_on_assets,return_on_equity,revenue,gross_profit,diluted_eps,qtr_earnings_growth_yoy,qtr_revenue_growth_yoy,analyst_target_price,trailing_pe,forward_pe,price_to_sales_ratio,price_to_book_ratio,ev_to_revenue,ev_to_ebitda,beta,week_high_52,week_low_52,moving_avg_50_day,moving_avg_200_day,shares_outstanding,shares_float,shares_short,shares_short_prior_month,short_ratio,short_percent_outstanding,short_percent_float,percent_insider,percent_institution,forward_annual_div_rate,forward_annual_div_yield,payout_ratio,sma,ema,macd,macd_signal,macd_hist,stoch_slow_d,stoch_slow_k,rsi,stochrsi_fast_d,stochrsi_fast_k,willr,roc,rocr,bbands_upper,bbands_middle,bbands_lower,refresh_date
CTL,CenturyLink Inc,Communication Services,Telecom Services,33.21,33.61,32.83,33.15,11.3739,343900.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,33.842,33.6401,0.0569,0.1955,-0.1386,22.7562,35.0209,43.3816,26.2544,28.9027,-66.3265,0.2112,1.0021,34.7123,33.842,32.9717,2002-04-12
CTL,CenturyLink Inc,Communication Services,Telecom Services,33.05,33.2,32.85,33.09,11.3533,357400.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,33.707,33.5328,0.0032,0.157,-0.1539,32.7151,40.4631,41.5292,33.2121,20.873,-69.3878,-3.9244,0.9608,34.6075,33.707,32.8065,2002-04-15
CTL,CenturyLink Inc,Communication Services,Telecom Services,34.2,34.2,33.64,33.79,11.5935,546900.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,33.64,33.6121,0.0326,0.1033,-0.0708,56.5157,69.1695,57.3926,60.4148,100.0,-33.6735,0.1464,1.0015,34.5715,33.64,32.7085,2002-04-17
CTL,CenturyLink Inc,Communication Services,Telecom Services,33.84,33.84,33.26,33.45,11.4769,678500.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,33.606,33.6535,0.047,0.0921,-0.0451,66.3509,69.9689,52.3638,76.2235,68.299,-51.0204,-0.9947,0.9901,34.4791,33.606,32.7329,2002-04-18
CTL,CenturyLink Inc,Communication Services,Telecom Services,33.45,33.5,32.85,32.9,11.2881,527200.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,33.524,33.6165,0.0267,0.079,-0.0523,59.6053,39.6774,47.3678,68.3682,36.8056,-76.0234,-2.3928,0.9761,34.2782,33.524,32.7698,2002-04-19
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.2,28.9,27.85,28.4,9.7608,1369500.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,26.516,26.7352,0.0488,-0.4257,0.4745,87.3266,94.2529,64.7747,81.6662,96.2775,-11.4155,7.2243,1.0722,28.4416,26.516,24.5904,2002-08-16
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.45,30.6,28.24,30.12,10.3519,962100.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,26.737,27.047,0.1929,-0.302,0.4949,91.1003,90.6973,66.1941,98.7592,100.0,-7.8947,8.4223,1.0842,28.9682,26.737,24.5058,2002-08-19
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.9,28.91,27.9,27.9,9.5889,5337500.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,27.117,27.3839,0.3395,-0.1737,0.5132,85.2158,70.6973,68.7154,98.7592,100.0,-44.4079,15.1394,1.1514,29.3974,27.117,24.8366,2002-08-20
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.0,28.0,27.56,27.79,9.5511,2227600.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,27.342,27.4959,0.3787,-0.0632,0.4419,69.5227,47.1736,58.946,66.6667,0.0,-55.315,8.7379,1.0874,29.4779,27.342,25.2061,2002-08-21
CTL,CenturyLink Inc,Communication Services,Telecom Services,27.77,28.3,27.65,28.18,9.6852,933500.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,27.539,27.5458,0.3868,0.0268,0.36,47.355,24.1941,56.6587,33.3333,0.0,-52.6087,7.6357,1.0764,29.4175,27.539,25.6605,2002-08-22
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.18,28.21,27.78,28.04,9.6371,725400.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,27.672,27.6611,0.4214,0.1057,0.3157,29.1639,16.1239,59.752,8.5522,25.6565,-55.6522,4.9534,1.0495,29.5247,27.672,25.8193,2002-08-23
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.31,28.9,28.0,28.81,9.9017,778800.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,27.883,27.7791,0.4541,0.1754,0.2787,27.7479,42.9256,60.7392,19.8336,33.8444,-39.7778,8.0534,1.0805,29.48,27.883,26.286,2002-08-26
CTL,CenturyLink Inc,Communication Services,Telecom Services,29.13,29.25,28.29,28.5,9.7952,1307400.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,28.159,28.0247,0.5399,0.2483,0.2916,37.9058,54.6678,66.4983,53.167,100.0,-46.6667,10.4664,1.1047,29.5562,28.159,26.7618,2002-08-27
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.18,28.37,27.55,27.82,9.5615,383100.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,28.337,28.0529,0.5252,0.3037,0.2215,50.764,54.6987,55.9362,44.6148,0.0,-86.875,6.7424,1.0674,29.1038,28.337,27.5702,2002-08-28
CTL,CenturyLink Inc,Communication Services,Telecom Services,27.82,28.15,27.21,28.15,9.6749,1143400.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,28.294,28.0106,0.479,0.3387,0.1403,49.5202,39.194,52.4298,33.3333,0.0,-72.2714,-1.5221,0.9848,29.1213,28.294,27.4667,2002-08-29
CTL,CenturyLink Inc,Communication Services,Telecom Services,27.7,27.7,26.85,27.05,9.2968,1241200.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,28.244,27.9541,0.4278,0.3566,0.0712,39.1081,23.4314,51.2402,0.0,0.0,-94.6667,-1.773,0.9823,29.1452,28.244,27.3428,2002-08-30
CTL,CenturyLink Inc,Communication Services,Telecom Services,26.6,26.7,25.7,25.84,8.8809,630900.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,28.059,27.7079,0.295,0.3442,-0.0492,27.3591,19.4518,41.6214,0.0,0.0,-96.0563,-6.5026,0.935,29.3778,28.059,26.7402,2002-09-03
CTL,CenturyLink Inc,Communication Services,Telecom Services,26.09,26.27,25.65,25.9,8.9016,865300.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,27.778,27.4137,0.147,0.3048,-0.1578,16.6797,7.1561,37.9514,0.0,0.0,-93.0556,-9.7232,0.9028,29.4185,27.778,26.1375,2002-09-04
CTL,CenturyLink Inc,Communication Services,Telecom Services,25.84,26.0,25.29,25.55,8.7993,517200.0,0.0525,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,27.562,27.1276,0.0093,0.2457,-0.2364,11.3388,7.4086,36.2123,0.0,0.0,-93.4343,-7.7143,0.9229,29.5588,27.562,25.5652,2002-09-05
CTL,CenturyLink Inc,Communication Services,Telecom Services,26.33,26.8,25.14,26.8,9.2298,1001400.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,24.995,25.3237,0.0995,-0.2173,0.3168,83.9592,84.1653,63.0976,98.9774,100.0,-6.8627,9.7083,1.0971,26.9444,24.995,23.0456,2002-10-23
CTL,CenturyLink Inc,Communication Services,Telecom Services,26.8,28.75,26.55,28.1,9.6775,1310800.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,25.375,25.5921,0.2179,-0.1302,0.3482,83.8183,83.9923,66.4188,100.0,100.0,-13.2114,16.5217,1.1652,27.0879,25.375,23.6621,2002-10-24
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.35,28.4,27.77,28.28,9.7395,621500.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,25.8,26.0935,0.4319,-0.0178,0.4497,84.5559,85.5102,74.7468,100.0,100.0,-9.7917,17.6349,1.1763,28.0586,25.8,23.5414,2002-10-25
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.43,29.44,28.43,29.43,10.1356,1009600.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,26.238,26.5183,0.601,0.106,0.495,86.3611,89.5808,75.1009,100.0,100.0,-0.2053,18.2121,1.1821,28.662,26.238,23.814,2002-10-28
CTL,CenturyLink Inc,Communication Services,Telecom Services,29.33,29.41,27.73,27.91,9.6121,1022600.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,26.621,27.0296,0.7984,0.2444,0.554,86.2711,83.7222,78.8144,100.0,100.0,-32.2105,15.0196,1.1502,29.6035,26.621,23.6385,2002-10-29
